Serial_Number,Campaign_Name,Adset_Name,Ad_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,CPM,CTR,Impressions,Reporting_Date,Category
2021020100049361,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾,商店頁文案圖片,APP_INSTALLS,801,37,,,,,106.94259,1.081442,7490,20210201,FB
2021020100049362,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,698,43,,,,,94.824073,1.209075,7361,20210201,FB
2021020100049363,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,199,16,1,3690,,,95.124283,1.386233,2092,20210201,FB
2021020100049364,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_大盤漲_iOS_20201225,股市爆料同學會_大盤漲_20201225_iOS,APP_INSTALLS,11,2,,,,,63.218391,0,174,20210201,FB
2021020100049365,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201225,測試1_iOS_20201225,APP_INSTALLS,33,5,,,,,72.527473,3.296703,455,20210201,FB
2021020100049366,股市爆料同學會_大眾_20201225(真),(大眾)股市爆料同學會_熱門股_iOS,股市爆料同學會_熱門股_20200828_iOS,APP_INSTALLS,39,1,,,,,33.022862,1.185436,1181,20210201,FB
2021020100049367,算利教官_購買_早鳥活動,教官受眾_廣告圖片_圖片型LP,教官受眾_廣告圖片_圖片型LP,CONVERSIONS,1395,,8,7481,,,158.883827,2.369021,8780,20210201,FB
2021020100049368,算利教官_購買_早鳥活動,長線受眾_廣告圖片_圖片型LP,長線受眾_廣告圖片_圖片型LP,CONVERSIONS,949,,2,798,,,124.100955,1.974631,7647,20210201,FB
2021020100049369,算利教官_購買_早鳥活動,官方受眾_廣告圖片_圖片型LP,官方受眾_廣告圖片_圖片型LP,CONVERSIONS,943,,3,6686,,,152.613692,1.521282,6179,20210201,FB
2021020100049370,算利教官_購買_早鳥活動,教官受眾_廣告圖片_動圖型LP,教官受眾_廣告圖片_動圖型LP,CONVERSIONS,1392,,17,11072,,,190.241902,2.610359,7317,20210201,FB
2021020100049371,算利教官_購買_早鳥活動,長線受眾_廣告圖片_動圖型LP,長線受眾_廣告圖片_動圖型LP,CONVERSIONS,1397,,9,3782,,,125.224095,1.685192,11156,20210201,FB
2021020100049372,算利教官_購買_早鳥活動,官方受眾_廣告圖片_動圖型LP,官方受眾_廣告圖片_動圖型LP,CONVERSIONS,522,,,,,,184.387142,1.412928,2831,20210201,FB
2021020100049373,權證小哥_0105(轉換)_布林軌道多空特訓班,權證小哥_0105(轉換)_布林軌道多空特訓班_彰化場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,197,,2,7461,,,148.455162,2.034665,1327,20210201,FB
2021020100049374,權證小哥_0105(轉換)_布林軌道多空特訓班,權證小哥_0105(轉換)_布林軌道多空特訓班_嘉義場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,200,,,,,,193.050193,1.640927,1036,20210201,FB
2021020100049375,權證小哥_0105(轉換)_布林軌道多空特訓班,權證小哥_0105(轉換)_布林軌道多空特訓班_新竹場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,199,,1,399,,,167.508418,2.693603,1188,20210201,FB
2021020100049376,算利教官_購買_早鳥活動,官方受眾_形象影片_動圖型LP,官方受眾_形象影片_動圖型LP,CONVERSIONS,1161,,9,16056,,,232.898696,3.009027,4985,20210201,FB
2021020100049377,算利教官_購買_早鳥活動,長線受眾_形象影片_動圖型LP,長線受眾_形象影片_動圖型LP,CONVERSIONS,6,,,,,,193.548387,6.451613,31,20210201,FB
2021020100049378,算利教官_購買_早鳥活動,長線受眾_形象影片_圖片型LP,長線受眾_形象影片_圖片型LP,CONVERSIONS,1165,,17,7698,,,191.927512,2.981878,6070,20210201,FB
2021020100049379,算利教官_購買_早鳥活動,官方受眾_形象影片_圖片型LP,官方受眾_形象影片_圖片型LP,CONVERSIONS,888,,3,4488,,,177.139437,2.313984,5013,20210201,FB
2021020100049380,期貨電子盤_IOS_預算手動,IOS_經濟日報受眾,IOS_經濟日報受眾_自動化廣告,APP_INSTALLS,29,2,,,,,127.753304,1.762115,227,20210201,FB
2021020100049381,期貨電子盤_IOS_預算手動,IOS_好房網受眾,IOS_好房網受眾_自動化廣告,APP_INSTALLS,1,,,,,,100,0,10,20210201,FB
2021020100049382,期貨電子盤_IOS_預算手動,IOS_Mobile01受眾,IOS_Mobile01受眾_自動化廣告,APP_INSTALLS,10,,,,,,153.846154,0,65,20210201,FB
2021020100049383,期貨電子盤_Android_預算手動,Android_經濟日報受眾,Android_經濟日報受眾_自動化廣告,APP_INSTALLS,157,17,,,,,177.200903,2.595937,886,20210201,FB
2021020100049384,期貨電子盤_Android_預算手動,Android_好房網受眾,Android_好房網受眾_自動化廣告,APP_INSTALLS,130,7,,,,,136.986301,1.685985,949,20210201,FB
2021020100049385,期貨電子盤_Android_預算手動,Android_Mobile01受眾,Android_Mobile01受眾_自動化廣告,APP_INSTALLS,70,7,,,,,148.305085,2.542373,472,20210201,FB
2021020100049386,期貨電子盤_IOS_討論區受眾,IOS_同學會受眾,IOS_同學會受眾_自動化廣告,APP_INSTALLS,219,6,,,,,116.489362,0.638298,1880,20210201,FB
2021020100049387,期貨電子盤_Android_討論區受眾,Android_同學會受眾,Android_同學會受眾_自動化廣告,APP_INSTALLS,200,7,,,,,88.928413,0.933748,2249,20210201,FB
2021020100049388,20210113_阿格力_下載_Android,阿格力_自動化下載廣告_Android,基本功能介紹,APP_INSTALLS,249,29,1,9631,,,79.349904,1.529637,3138,20210201,FB
2021020100049389,20210113_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,基本功能介紹,APP_INSTALLS,252,23,,,,,93.715136,1.599107,2689,20210201,FB
2021020100049390,20210105阿勳APP下載_iOS_軟體,外部投資興趣,財報複雜(圖),APP_INSTALLS,355,13,,,,,136.276392,0.84453,2605,20210201,FB
2021020100049391,20210105阿勳APP下載_iOS_軟體,外部投資興趣,台股高檔(圖),APP_INSTALLS,374,15,,,,,109.709592,1.085362,3409,20210201,FB
2021020100049392,20210105阿勳APP下載_Android_軟體,外部投資興趣,財報複雜(圖),APP_INSTALLS,365,16,1,1314,,,144.956315,1.628276,2518,20210201,FB
2021020100049393,20210105阿勳APP下載_Android_軟體,外部投資興趣,台股高檔(圖),APP_INSTALLS,421,14,,,,,122.847972,1.254742,3427,20210201,FB
2021020100049394,210115_股市Podcast_下載_自動_X實驗室,210115_股市Podcast_下載_自動,男人素材,APP_INSTALLS,199,26,,,,,70.045759,1.935938,2841,20210201,FB
2021020100049395,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20210115,測試1_iOS_20210115,APP_INSTALLS,4,,,,,,40.816327,2.040816,98,20210201,FB
2021020100049396,算利教官_購買_早鳥活動,教官受眾_活動影片_圖片型LP,教官受眾_活動影片_圖片型LP,CONVERSIONS,870,,9,3591,,,202.986468,2.193187,4286,20210201,FB
2021020100049397,算利教官_購買_早鳥活動,官方受眾_活動影片_圖片型LP,官方受眾_活動影片_圖片型LP,CONVERSIONS,1402,,9,17659,,,197.771195,2.525039,7089,20210201,FB
2021020100049398,算利教官_購買_早鳥活動,長線受眾_活動影片_圖片型LP,長線受眾_活動影片_圖片型LP,CONVERSIONS,882,,6,7598,,,172.19836,2.342835,5122,20210201,FB
2021020100049399,版本B - 大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,102,9,,,,,94.883721,1.581395,1075,20210201,FB
2021020100049400,版本A - 大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,102,7,1,8388,,,116.305587,1.026226,877,20210201,FB
2021020100049401,版本B - 大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,98,11,,,,,77.409163,0.552923,1266,20210201,FB
2021020100049402,版本A - 大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,101,11,,,,,84.87395,1.428571,1190,20210201,FB
2021020100049403,股市爆料同學會_大眾_20201225(真),(大眾)股市爆料同學會_測試圖_iOS,股市爆料同學會_測試圖_20210119_iOS,APP_INSTALLS,0,,,,,,0,0,20,20210201,FB
2021020100049404,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_前半,PAGE_LIKES,346,,,,,,160.407974,3.337969,2157,20210201,FB
2021020100049405,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_後半,PAGE_LIKES,662,,,,,,163.658838,2.323857,4045,20210201,FB
2021020100049406,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,791,,,,,,153.116531,2.845528,5166,20210201,FB
2021020100049407,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,163,,,,,,174.331551,2.032086,935,20210201,FB
2021020100049408,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,135,,,,,,139.175258,3.71134,970,20210201,FB
2021020100049409,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,876,,1,6990,,,139.757498,3.637524,6268,20210201,FB
2021020100049410,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,206,,,,,,128.189172,2.924704,1607,20210201,FB
2021020100049411,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,677,,,,,,121.15247,3.221188,5588,20210201,FB
2021020100049412,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,108,,,,,,222.680412,2.680412,485,20210201,FB
2021020100049413,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,929,,,,,,167.357233,3.404792,5551,20210201,FB
2021020100049414,2021.Q1林恩如_實戰班講座_轉換,恩如+艾蜜莉粉專互動(30-55y),素材：紫色+金色,CONVERSIONS,251,,2,19182,,,102.157102,1.831502,2457,20210201,FB
2021020100049415,2021.Q1林恩如_實戰班講座_轉換,瀏覽恩如報名頁者(付實+初階*3+all),素材：紫色+金色,CONVERSIONS,357,,2,17287,,,128.37109,2.373247,2781,20210201,FB
2021020100049416,20210105阿勳APP下載_iOS_軟體,外部投資興趣 (股票or價值投資),台股高檔(圖),APP_INSTALLS,390,12,,,,,114.20205,1.02489,3415,20210201,FB
2021020100049417,20210105阿勳APP下載_iOS_軟體,外部投資興趣 (股票or價值投資),財報複雜(圖),APP_INSTALLS,370,14,,,,,156.052299,1.223113,2371,20210201,FB
2021020100049418,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,新聞隨手看,LEAD_GENERATION,0,,,,,,0,0,1,20210201,FB
2021020100049419,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,Follow+,LEAD_GENERATION,0,,,,,,0,0,1,20210201,FB
2021020100049420,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,今天紅什麼,LEAD_GENERATION,0,,,,,,0,0,1,20210201,FB
2021020100049421,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,小編加薪神器,LEAD_GENERATION,3,,,,,,107.142857,0,28,20210201,FB
2021020100049422,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,社群行銷助手,LEAD_GENERATION,0,,,,,,0,0,2,20210201,FB
2021020100049423,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,新聞梗貓貓,LEAD_GENERATION,3,,,,,,136.363636,13.636364,22,20210201,FB
2021020100049424,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,小編上車囉,LEAD_GENERATION,0,,,,,,0,0,1,20210201,FB
2021020100049425,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,叫我梗王,LEAD_GENERATION,1,,,,,,166.666667,16.666667,6,20210201,FB
2021020100049426,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,小編話題工具箱,LEAD_GENERATION,1,,,,,,500,0,2,20210201,FB
2021020100049427,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,話題王,LEAD_GENERATION,0,,,,,,0,0,2,20210201,FB
2021020100049428,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20210126,測試1_Android_20210126,APP_INSTALLS,75,9,,,,,39.957379,1.864678,1877,20210201,FB
2021020100049429,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20210126,測試1_iOS_20210126,APP_INSTALLS,16,2,,,,,31.620553,0.988142,506,20210201,FB
2021020100049430,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,隨拿隨看,APP_INSTALLS,480,22,,,,,151.7067,2.433628,3164,20210201,FB
2021020100049431,20210126_林恩如_IOS_下載_軟體,林恩如_IOS_20210125__60D開啟籌碼K,隨拿隨看,APP_INSTALLS,109,7,,,2,,152.234637,2.653631,716,20210201,FB
2021020100049432,20210126_林恩如_IOS_下載_軟體,林恩如_IOS_20210125__60D開啟籌碼K,爆量級漲停股,APP_INSTALLS,358,25,,,,,115.595738,1.937359,3097,20210201,FB
2021020100049433,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,爆量級漲停股,APP_INSTALLS,180,5,,,,,148.883375,2.894955,1209,20210201,FB
2021020100049434,2021_Q1_艾蜜莉下載_IOS_自動化廣告,20210127_艾蜜莉_IOS,20210127_艾蜜莉下載_IOS_新舊素材,APP_INSTALLS,573,36,,,1,390,117.153956,1.57432,4891,20210201,FB
2021020100049435,2021_Q1_艾蜜莉下載_Android_自動化廣告,20210129_艾蜜莉下載_Android_自動化廣告,20210127_艾蜜莉下載_Android_新舊素材,APP_INSTALLS,778,48,,,,,116.136737,1.821167,6699,20210201,FB
2021020100049436,武財神_點燈活動 - 財神公仔有底座,曾瀏覽武財神LP的人,曾瀏覽武財神LP的人,CONVERSIONS,0,,,,,,0,0,20,20210201,FB
2021020100049437,武財神_點燈活動 - 財神公仔有底座,過去四年已購買武德宮的類似受眾,過去四年已購買武德宮的類似受眾,CONVERSIONS,50,,,,,,85.034014,3.401361,588,20210201,FB
2021020100049438,武財神_點燈活動 - 財神公仔有底座,最近活躍且有購買的類似受眾,前5%活躍類似受眾,CONVERSIONS,9,,,,,,68.181818,1.515152,132,20210201,FB
2021020100049439,武財神_點燈活動 - 財神公仔無底座,過去四年已購買武德宮的類似受眾,過去四年已購買武德宮的類似受眾,CONVERSIONS,7,,,,,,74.468085,2.12766,94,20210201,FB
2021020100049440,武財神_點燈活動 - 財神公仔無底座,曾瀏覽武財神LP的人,曾瀏覽武財神LP的人,CONVERSIONS,0,,,,,,0,0,7,20210201,FB
2021020100049441,武財神_點燈活動 - 財神公仔無底座,過去4年購買武德宮的名單,過去四年曾購買武德宮,CONVERSIONS,0,,,,,,0,0,6,20210201,FB
2021020100049442,武財神_點燈活動 - 財神公仔無底座,最近活躍且有購買的類似受眾,前5%活躍類似受眾,CONVERSIONS,9,,,,,,134.328358,1.492537,67,20210201,FB
2021020100049443,20210201阿格力新婚銷售,訂閱類似受眾,形象影片/廣告圖,CONVERSIONS,88,,2,10576,,,80.365297,7.945205,1095,20210201,FB
2021020100049444,阿水_IOS_下載_軟體,阿水_阿格力開啟,1/28 強勢突破股,APP_INSTALLS,843,51,,,,,107.772948,2.160573,7822,20210201,FB
2021020100049445,阿水_IOS_下載_軟體,阿水_同學會APP開啟,1/28 強勢突破股,APP_INSTALLS,1026,57,,,,,89.929003,1.893242,11409,20210201,FB
2021020100049446,阿水_IOS_下載_軟體,阿水_籌碼K開啟,1/28 強勢突破股,APP_INSTALLS,878,59,,,,,112.506407,1.883649,7804,20210201,FB
2021020100049447,阿水_IOS_下載_軟體,阿水_理財寶造訪,1/28 強勢突破股,APP_INSTALLS,50,3,,,,,64.020487,0.896287,781,20210201,FB
2021020100049448,阿水_IOS_下載_軟體,阿水_投資興趣,1/28 強勢突破股,APP_INSTALLS,213,13,,,,,110.077519,2.583979,1935,20210201,FB
2021020100049449,阿水_AOS_下載_軟體,阿水_籌碼K開啟,1/28 強勢突破股,APP_INSTALLS,1318,110,,,,,125.320909,2.025292,10517,20210201,FB
2021020100049450,阿水_AOS_下載_軟體,阿水_阿格力開啟,1/28 強勢突破股,APP_INSTALLS,313,23,,,,,108.379501,1.731302,2888,20210201,FB
2021020100049451,阿水_AOS_下載_軟體,阿水_同學會APP開啟,1/28 強勢突破股,APP_INSTALLS,1076,86,2,798,,,105.687064,1.561733,10181,20210201,FB
2021020100049452,阿水_AOS_下載_軟體,阿水_理財寶造訪,1/28 強勢突破股,APP_INSTALLS,65,4,,,,,75.318656,1.506373,863,20210201,FB
2021020100049453,阿水_AOS_下載_軟體,阿水_投資興趣,1/28 強勢突破,APP_INSTALLS,208,13,,,,,117.249154,1.634724,1774,20210201,FB
2021020100049454,算利教官_購買_早鳥活動,全部受眾_粉專貼文_圖片型LP,全部受眾_粉專貼文_圖片型LP,CONVERSIONS,564,,6,9138,,,134.253749,16.85313,4201,20210201,FB
2021020100049455,算利教官_流量_導直播,算利教官_流量_02/02直播,算利教官_流量_02/02直播,LINK_CLICKS,519,,1,399,,,58.836867,1.972565,8821,20210201,FB
2021020100049456,20210201阿格力新婚銷售,180天內點擊過投資誌文章,形象影片/廣告圖,CONVERSIONS,8,,,,,,33.472803,9.205021,239,20210201,FB
2021020100049457,20210201阿格力新婚銷售,講座/APP/粉專,形象影片/廣告圖,CONVERSIONS,54,,2,2628,,,59.734513,9.292035,904,20210201,FB
2021020100049458,20210201阿格力新婚銷售,講座類似受眾,形象影片/廣告圖,CONVERSIONS,525,,6,43691,,,127.644055,6.686117,4113,20210201,FB
2021020100049459,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20210131,測試1_iOS_20210131,APP_INSTALLS,651,87,1,3690,,,59.316629,3.66287,10975,20210201,FB
2021020100049460,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20210131,測試1_Android_2021031,APP_INSTALLS,107,20,,,,,40.468986,3.630862,2644,20210201,FB
2021020100049461,武財神_LP導購買_20220201,武財神_導購買_LP,武財神 LandingPage廣告-無公仔,CONVERSIONS,212,,1,4688,,,177.852349,3.691275,1192,20210201,FB
2021020200049462,武財神_點燈活動,過去4年購買武德宮的名單,過去四年曾購買武德宮,CONVERSIONS,0,,,,,,0,0,5,20210202,FB
2021020200049463,武財神_點燈活動,過去四年已購買武德宮的類似受眾,過去四年已購買武德宮的類似受眾,CONVERSIONS,2,,,,,,68.965517,0,29,20210202,FB
2021020200049464,武財神_點燈活動,最近活躍且有購買的類似受眾,前5%活躍類似受眾,CONVERSIONS,482,,3,13158,,,92.002291,2.023287,5239,20210202,FB
2021020200049465,武財神_點燈活動,曾瀏覽武財神LP的人,曾瀏覽武財神LP的人,CONVERSIONS,992,,1,999,,,271.409029,1.751026,3655,20210202,FB
2021020200049466,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,209,13,,,,,78.072469,1.755697,2677,20210202,FB
2021020200049467,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,求籤圖片,APP_INSTALLS,57,3,,,,,109.195402,2.873563,522,20210202,FB
2021020200049468,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,求籤圖片,APP_INSTALLS,25,,,,,,104.166667,0.833333,240,20210202,FB
2021020200049469,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,1778,113,,,,,125.600452,1.935575,14156,20210202,FB
2021020200049470,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,291,17,,,,,110.646388,1.863118,2630,20210202,FB
2021020200049471,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,股市爆料同學會_Android_20200923,股市爆料同學會_Android_20200923,APP_INSTALLS,45,3,,,,,59.681698,1.061008,754,20210202,FB
2021020200049472,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,(自動化)股市爆料同學會_iOS_20200923,股市爆料同學會_iOS_20200923,APP_INSTALLS,11,2,,,,,70.063694,2.547771,157,20210202,FB
2021020200049473,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,202,18,,,,,107.963656,2.565473,1871,20210202,FB
2021020200049474,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,202,,,,,,150.85885,3.808813,1339,20210202,FB
2021020200049475,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,自動化廣告,APP_INSTALLS,286,13,,,1,390,103.249097,1.444043,2770,20210202,FB
2021020200049476,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,自動化廣告,APP_INSTALLS,213,13,,,,,103.548858,1.069519,2057,20210202,FB
2021020200049477,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,7,,,,,,72.164948,1.030928,97,20210202,FB
2021020200049478,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,50,3,,,,,106.382979,1.702128,470,20210202,FB
2021020200049479,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,364,23,,,,,119.973632,1.746869,3034,20210202,FB
2021020200049480,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,35,2,,,,,104.166667,1.785714,336,20210202,FB
2021020200049481,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,320,,,,,,139.982502,3.412073,2286,20210202,FB
2021020200049482,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,143,,,,,,213.432836,3.283582,670,20210202,FB
2021020200049483,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,236,,,,,,157.965194,2.677376,1494,20210202,FB
2021020200049484,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：年終精簡版,PAGE_LIKES,113,,,,,,155.862069,2.482759,725,20210202,FB
2021020200049485,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,股票受眾_Android,APP_INSTALLS,277,9,,,,,110.623003,1.038339,2504,20210202,FB
2021020200049486,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,股票受眾_IOS,APP_INSTALLS,165,7,,,,,79.25072,1.200768,2082,20210202,FB
2021020200049487,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,自動化廣告_Android,APP_INSTALLS,296,9,,,,,115.040808,0.699572,2573,20210202,FB
2021020200049488,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,自動化廣告_IOS,APP_INSTALLS,294,7,,,,,76.923077,0.758765,3822,20210202,FB
2021020200049489,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,測試1_Android_20201211,APP_INSTALLS,3,,,,,,54.545455,0,55,20210202,FB
2021020200049490,期貨電子盤_下載_IOS - 興趣期貨受眾,期貨受眾_IOS,期貨受眾_IOS,APP_INSTALLS,160,5,,,,,77.40687,0.483793,2067,20210202,FB
2021020200049491,期貨電子盤_下載_Android-興趣期貨,期貨受眾_android,期貨受眾_android,APP_INSTALLS,4,,,,,,121.212121,6.060606,33,20210202,FB
2021020200049492,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,54,4,,,,,138.461538,1.282051,390,20210202,FB
2021020200049493,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,6,2,,,,,117.647059,5.882353,51,20210202,FB
2021020200049494,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201217_梗圖,測試_iOS_20201217_梗圖系列,APP_INSTALLS,0,,,,,,0,0,4,20210202,FB
2021020200049495,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201218,測試_Android_20201218,APP_INSTALLS,0,,,,,,0,0,4,20210202,FB
2021020200049496,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_熱門股清單_iOS_20201223,測試1_iOS_20201223,APP_INSTALLS,0,,,,,,0,0,1,20210202,FB
2021020200049497,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_同學提問_iOS_20201223,測試1_iOS_20201223,APP_INSTALLS,0,,,,,,0,0,6,20210202,FB
2021020200049498,大股東_自動化應用程式安裝_安卓,大股東_自動化受眾,商店頁文案圖片,APP_INSTALLS,198,7,,,,,106.853751,1.295197,1853,20210202,FB
2021020200049499,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾,商店頁文案圖片,APP_INSTALLS,788,28,1,3590,,,115.272089,1.067876,6836,20210202,FB
2021020200049500,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,697,47,1,8040,,,104.310087,1.107453,6682,20210202,FB
2021020200049501,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,196,10,,,,,105.660377,1.293801,1855,20210202,FB
2021020200049502,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_大盤漲_iOS_20201225,股市爆料同學會_大盤漲_20201225_iOS,APP_INSTALLS,3,,,,,,42.857143,0,70,20210202,FB
2021020200049503,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201225,測試1_iOS_20201225,APP_INSTALLS,12,3,,,,,52.401747,2.620087,229,20210202,FB
2021020200049504,股市爆料同學會_大眾_20201225(真),(大眾)股市爆料同學會_熱門股_iOS,股市爆料同學會_熱門股_20200828_iOS,APP_INSTALLS,21,3,,,,,49.065421,2.570093,428,20210202,FB
2021020200049505,權證小哥_0105(轉換)_布林軌道多空特訓班,權證小哥_0105(轉換)_布林軌道多空特訓班_彰化場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,194,,1,399,,,144.992526,1.943199,1338,20210202,FB
2021020200049506,權證小哥_0105(轉換)_布林軌道多空特訓班,權證小哥_0105(轉換)_布林軌道多空特訓班_嘉義場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,191,,3,10925,,,170.383586,1.159679,1121,20210202,FB
