Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Category,Reporting_Date
20201213000393,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,67,3,,,,,FB,20201213
20201213000394,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,16,1,,,,,FB,20201213
20201213000395,丹尼爾_IOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,58,6,,,,,FB,20201213
20201213000396,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,72,2,,,,,FB,20201213
20201213000397,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,32,5,,,,,FB,20201213
20201213000398,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,353,35,1,3590,,,FB,20201213
20201213000399,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,0,,,,,,FB,20201213
20201213000400,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,9,1,,,,,FB,20201213
20201213000401,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,710,,,,,,FB,20201213
20201213000402,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,298,,,,,,FB,20201213
20201213000403,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,389,28,1,8388,1,,FB,20201213
20201213000404,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,5,,,,,,FB,20201213
20201213000405,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,79,8,,,,,FB,20201213
20201213000406,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,245,,2,9876,,,FB,20201213
20201213000407,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,174,,,,,,FB,20201213
20201213000408,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,382,,,,,,FB,20201213
20201213000409,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,90,3,1,3590,,,FB,20201213
20201213000410,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,27,3,,,,,FB,20201213
20201213000411,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1200,,1,3868,,,FB,20201213
20201213000412,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,1029,,,,,,FB,20201213
20201213000413,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,1000,,1,16039,,,FB,20201213
20201213000414,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,35,7,,,,,FB,20201213
20201213000415,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,0,,,,,,FB,20201213
20201213000416,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,555,32,,,,,FB,20201213
20201213000417,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,463,42,,,1,390,FB,20201213
20201213000418,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,4,1,,,,,FB,20201213
20201213000419,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),APP_INSTALLS,747,52,,,,,FB,20201213
20201213000420,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,56,2,,,,,FB,20201213
20201213000421,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,400,24,,,,,FB,20201213
20201213000422,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,399,35,,,,,FB,20201213
20201213000423,20201119_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,357,17,2,2987,,,FB,20201213
20201213000424,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,12,2,,,,,FB,20201213
20201213000425,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,155,19,,,,,FB,20201213
20201213000426,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,332,48,,,,,FB,20201213
20201213000427,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,0,,,,,,FB,20201213
20201213000428,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,0,,,,,,FB,20201213
20201213000429,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,801,,3,20599,,,FB,20201213
20201213000430,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,488,,5,11374,,,FB,20201213
20201213000431,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,1505,,7,23020,,,FB,20201213
20201213000432,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,237,17,,,,,FB,20201213
20201213000433,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,8,,,,,,FB,20201213
20201213000434,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,94,15,,,,,FB,20201213
20201213000435,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱1%,APP_INSTALLS,139,11,,,1,850,FB,20201213
20201213000436,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,152,15,,,,,FB,20201213
20201213000437,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,PAGE_LIKES,1148,,1,3590,,,FB,20201213
20201213000438,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,PAGE_LIKES,1182,,1,24888,,,FB,20201213
20201213000439,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_鑰匙,LINK_CLICKS,324,,,,,,FB,20201213
20201213000440,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1%,APP_INSTALLS,106,3,,,,,FB,20201213
20201213000441,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,PAGE_LIKES,1176,,1,7888,,,FB,20201213
20201213000442,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,PAGE_LIKES,1177,,,,,,FB,20201213
20201213000443,20201204股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,1499,64,,,,,FB,20201213
20201213000444,20201204_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,1191,58,,,,,FB,20201213
20201213000445,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201204,APP_INSTALLS,106,13,,,,,FB,20201213
20201213000446,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201204,APP_INSTALLS,111,12,,,,,FB,20201213
20201213000447,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,APP_INSTALLS,15,2,,,,,FB,20201213
20201213000448,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,APP_INSTALLS,13,1,,,,,FB,20201213
20201213000449,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,APP_INSTALLS,53,2,,,,,FB,20201213
20201213000450,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,APP_INSTALLS,19,,,,,,FB,20201213
20201213000451,施雅棠_首購購買(年),施雅棠_首購_圖片02_圖片LP,CONVERSIONS,17,,,,,,FB,20201213
20201213000452,施雅棠_首購購買(年),施雅棠_首購_圖片02_動圖LP,CONVERSIONS,21,,1,999,,,FB,20201213
20201213000453,施雅棠_首購購買(年),施雅棠_首購_圖片02_影片LP,CONVERSIONS,35,,1,999,,,FB,20201213
20201213000454,施雅棠_首購購買(年),施雅棠_首購_活動影片_影片LP,CONVERSIONS,29,,,,,,FB,20201213
20201213000455,施雅棠_首購購買(年),施雅棠_首購_活動影片_動圖LP,CONVERSIONS,22,,1,5988,,,FB,20201213
20201213000456,施雅棠_首購購買(年),施雅棠_首購_活動影片_圖片LP,CONVERSIONS,30,,,,,,FB,20201213
20201213000457,施雅棠_首購購買(年),施雅棠_首購_粉專貼文1209,CONVERSIONS,121,,2,14887,,,FB,20201213
20201213000458,20201210阿格力雙12銷售,阿格力粉絲,CONVERSIONS,3327,,28,58319,,,FB,20201213
20201213000459,20201210阿格力雙12銷售,同學會APP受眾,CONVERSIONS,2661,,13,41686,,,FB,20201213
20201213000460,20201210阿格力雙12銷售,類阿格力粉絲受眾,CONVERSIONS,3470,,6,27532,,,FB,20201213
20201213000461,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,1060,,1,3888,,,FB,20201213
20201213000462,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,APP_INSTALLS,172,23,,,,,FB,20201213
20201213000463,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_點燈_自動版位,APP_INSTALLS,79,7,,,,,FB,20201213
20201213000464,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,1248,,3,22875,,,FB,20201213
20201213000465,20201211華倫雙12銷售,外部投資興趣,CONVERSIONS,302,,,,,,FB,20201213
20201213000466,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,11005,,17,83275,,,FB,20201213
20201213000467,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,4770,,6,26812,,,FB,20201213
20201213000468,1211阿勳雙12轉換,阿勳粉專,CONVERSIONS,2301,,6,25832,,,FB,20201213
20201213000469,1211阿勳雙12轉換,外部投資興趣,CONVERSIONS,10163,,25,103503,,,FB,20201213
20201213000470,1211阿勳雙12轉換,理財寶粉專,CONVERSIONS,2478,,5,32420,,,FB,20201213
20201213000471,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_20201212_強棒旺旺來訂閱1%(新),APP_INSTALLS,449,15,2,3976,,,FB,20201213
20201214000472,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,282,21,,,,,FB,20201214
20201214000473,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,201,9,,,,,FB,20201214
20201214000474,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,APP_INSTALLS,144,16,,,,,FB,20201214
20201214000475,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,25,2,,,,,FB,20201214
20201214000476,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,32,4,,,,,FB,20201214
20201214000477,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,3,,,,,,FB,20201214
20201214000478,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,2,1,,,,,FB,20201214
20201214000479,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,0,,,,,,FB,20201214
20201214000480,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,12,1,,,,,FB,20201214
20201214000481,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,2,,,,,,FB,20201214
20201214000482,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,261,15,1,3590,3,,FB,20201214
20201214000483,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,104,7,,,,,FB,20201214
20201214000484,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,84,4,,,,,FB,20201214
20201214000485,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,18,,,,,,FB,20201214
20201214000486,無聊詹_IOS_軟體,無聊詹_IOS_竹科工程師,APP_INSTALLS,14,,,,,,FB,20201214
20201214000487,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,99,5,,,,,FB,20201214
20201214000488,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,336,12,,,,,FB,20201214
20201214000489,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,184,20,,,,,FB,20201214
20201214000490,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,60,2,,,,,FB,20201214
20201214000491,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,9,,,,,,FB,20201214
20201214000492,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,292,12,,,,,FB,20201214
20201214000493,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,128,2,,,7,6160,FB,20201214
20201214000494,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,328,8,1,3590,,,FB,20201214
20201214000495,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_運勢_自動版位,APP_INSTALLS,122,10,,,,,FB,20201214
20201214000496,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,12,,1,590,,,FB,20201214
20201214000497,無聊詹_IOS_軟體,無聊詹_IOS_商品包造訪LL2%,APP_INSTALLS,20,,,,,,FB,20201214
20201214000498,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,954,59,1,3590,1,390,FB,20201214
20201214000499,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,1495,101,1,3688,,,FB,20201214
20201214000500,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (股災影片),APP_INSTALLS,204,15,,,,,FB,20201214
20201214000501,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,20,,,,,,FB,20201214
20201214000502,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,67,5,,,,,FB,20201214
20201214000503,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,19,2,,,,,FB,20201214
20201214000504,丹尼爾_IOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,99,6,,,,,FB,20201214
20201214000505,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,85,5,,,,,FB,20201214
20201214000506,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,15,1,,,,,FB,20201214
20201214000507,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,466,29,1,3590,,,FB,20201214
20201214000508,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,0,,,,,,FB,20201214
20201214000509,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,7,1,,,,,FB,20201214
20201214000510,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,697,,,,,,FB,20201214
20201214000511,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,295,,,,,,FB,20201214
20201214000512,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,365,16,,,2,,FB,20201214
20201214000513,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,4,,,,,,FB,20201214
20201214000514,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,50,3,,,,,FB,20201214
20201214000515,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,245,,,,,,FB,20201214
20201214000516,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,143,,1,1988,,,FB,20201214
20201214000517,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,408,,,,,,FB,20201214
20201214000518,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,71,3,,,,,FB,20201214
20201214000519,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,32,3,,,,,FB,20201214
20201214000520,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1194,,1,1831,,,FB,20201214
20201214000521,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,1026,,,,,,FB,20201214
20201214000522,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,970,,,,,,FB,20201214
20201214000523,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,30,5,,,,,FB,20201214
20201214000524,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,0,,,,,,FB,20201214
20201214000525,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,386,27,,,,,FB,20201214
20201214000526,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,334,21,,,,,FB,20201214
20201214000527,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,10,1,,,,,FB,20201214
20201214000528,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),APP_INSTALLS,416,26,,,,,FB,20201214
20201214000529,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,2,,,,,,FB,20201214
20201214000530,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,141,7,,,,,FB,20201214
20201214000531,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,376,14,,,,,FB,20201214
20201214000532,20201119_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,271,8,,,,,FB,20201214
20201214000533,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,13,2,,,,,FB,20201214
20201214000534,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,136,10,,,,,FB,20201214
20201214000535,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,278,28,,,,,FB,20201214
20201214000536,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,0,,,,,,FB,20201214
20201214000537,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,0,,,,,,FB,20201214
20201214000538,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,800,,1,1988,,,FB,20201214
20201214000539,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,500,,1,1988,,,FB,20201214
20201214000540,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,1497,,6,18367,,,FB,20201214
20201214000541,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,87,7,,,,,FB,20201214
20201214000542,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,3,,,,,,FB,20201214
20201214000543,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,135,24,,,,,FB,20201214
20201214000544,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱1%,APP_INSTALLS,55,4,,,,,FB,20201214
20201214000545,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,87,4,,,,,FB,20201214
20201214000546,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,PAGE_LIKES,1190,,,,,,FB,20201214
20201214000547,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,PAGE_LIKES,1211,,,,,,FB,20201214
20201214000548,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_鑰匙,LINK_CLICKS,260,,,,,,FB,20201214
20201214000549,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1%,APP_INSTALLS,13,,,,,,FB,20201214
20201214000550,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,PAGE_LIKES,1184,,1,1988,,,FB,20201214
20201214000551,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,PAGE_LIKES,1193,,,,,,FB,20201214
20201214000552,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201204,APP_INSTALLS,47,7,,,,,FB,20201214
20201214000553,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201204,APP_INSTALLS,54,8,,,,,FB,20201214
20201214000554,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_拼圖,LINK_CLICKS,333,,,,,,FB,20201214
20201214000555,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,APP_INSTALLS,13,1,,,,,FB,20201214
20201214000556,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,APP_INSTALLS,10,,,,,,FB,20201214
20201214000557,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,APP_INSTALLS,37,1,,,,,FB,20201214
20201214000558,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,APP_INSTALLS,21,,,,,,FB,20201214
20201214000559,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_科技,LINK_CLICKS,303,,,,,,FB,20201214
20201214000560,權證小哥_1209(轉換)_全方位APP,權證小哥_1209(轉換)_全方位APP,CONVERSIONS,4241,,194,574078,,,FB,20201214
20201214000561,施雅棠_首購購買(年),施雅棠_首購_圖片02_圖片LP,CONVERSIONS,15,,1,1988,,,FB,20201214
20201214000562,施雅棠_首購購買(年),施雅棠_首購_圖片02_動圖LP,CONVERSIONS,39,,,,,,FB,20201214
20201214000563,施雅棠_首購購買(年),施雅棠_首購_圖片02_影片LP,CONVERSIONS,49,,,,,,FB,20201214
20201214000564,施雅棠_首購購買(年),施雅棠_首購_活動影片_影片LP,CONVERSIONS,37,,,,,,FB,20201214
20201214000565,施雅棠_首購購買(年),施雅棠_首購_活動影片_動圖LP,CONVERSIONS,22,,,,,,FB,20201214
20201214000566,施雅棠_首購購買(年),施雅棠_首購_活動影片_圖片LP,CONVERSIONS,33,,,,,,FB,20201214
20201214000567,20201210阿格力雙12銷售,阿格力粉絲,CONVERSIONS,1156,,2,1998,,,FB,20201214
20201214000568,20201210阿格力雙12銷售,同學會APP受眾,CONVERSIONS,939,,1,999,,,FB,20201214
20201214000569,20201210阿格力雙12銷售,類阿格力粉絲受眾,CONVERSIONS,1079,,2,7458,,,FB,20201214
20201214000570,第三屆大大PM_貼文廣告,置頂貼文,REACH,135,,,,,,FB,20201214
20201214000571,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,5230,,14,39886,,,FB,20201214
20201214000572,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,APP_INSTALLS,45,5,,,,,FB,20201214
20201214000573,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_點燈_自動版位,APP_INSTALLS,75,4,,,,,FB,20201214
20201214000574,20201214_房價地圖_Android_自動化_鄰居,20201214_自動化廣告_Android,APP_INSTALLS,112,23,,,,,FB,20201214
20201214000575,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,1541,,4,17776,,,FB,20201214
20201214000576,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,10325,,11,25502,,,FB,20201214
20201214000577,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,4505,,11,32253,,,FB,20201214
20201214000578,1211阿勳雙12轉換,阿勳粉專,CONVERSIONS,1751,,2,6887,,,FB,20201214
20201214000579,1211阿勳雙12轉換,外部投資興趣,CONVERSIONS,6402,,17,62518,,,FB,20201214
20201214000580,1211阿勳雙12轉換,理財寶粉專,CONVERSIONS,1495,,5,13875,,,FB,20201214
20201214000581,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_20201212_強棒旺旺來訂閱1%(新),APP_INSTALLS,62,4,,,,,FB,20201214
20201214000582,20201214_房價地圖_iOS_自動化_鄰居,20201214_自動化廣告_iOS,APP_INSTALLS,66,8,,,,,FB,20201214
20201214000583,20201210阿格力雙12銷售,類阿格力粉絲受眾,CONVERSIONS,23,,,,,,FB,20201214
20201214000584,品牌內容_MB問卷_30天內互動,品牌內容_MB問卷_30天內互動,LINK_CLICKS,181,,,,,,FB,20201214
20201214000585,1211阿勳雙12轉換,外部投資興趣(倒數),CONVERSIONS,6012,,12,51289,,,FB,20201214
20201214000586,1211阿勳雙12轉換,阿勳粉專(倒數),CONVERSIONS,829,,1,5888,,,FB,20201214
20201215000587,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,266,15,,,,,FB,20201215
20201215000588,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,226,21,1,1988,,,FB,20201215
20201215000589,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,APP_INSTALLS,138,7,,,,,FB,20201215
20201215000590,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,22,1,,,,,FB,20201215
20201215000591,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,36,4,,,,,FB,20201215
